Gene dn_damaging_DD dn_lof_DD mut_damaging mut_lof BF PP
LRP1 0 0 4.86983e-05 1.25261659430577e-05 1.50170901828445e-07 4.54283349972136e-09
LRP10 0 0 3.58425e-06 1.38429128029617e-06 0.192659044534866 0.00579437569602683
LRP11 0 0 2.4962e-06 1.08965732146019e-06 0.288872551915109 0.00866300617411337
LRP12 0 0 3.32379e-06 1.86899519172985e-06 0.142458341023944 0.00429102787549105
LRP1B 1 2 1.54789e-05 1.18351588580866e-05 2.44076626862202 0.0687589649369739
LRP2 1 1 3.80709e-05 1.26566426484681e-05 0.000622302213014243 1.88249660898745e-05
LRP2BP 1 0 1.70074e-06 9.94039341309345e-07 7.82610671746959 0.191428012344176
LRP3 2 0 5.46139e-06 1.48424896956256e-06 60.7641100318642 0.647661601959064
LRP4 1 0 1.97526e-05 5.07577182648605e-06 0.0190128178248781 0.000574827852872735
LRP4-AS1 0 0 1.04146e-10 8.599130127858e-08 0.939153243797395 0.027625556268091
LRP5 0 0 1.04146e-10 3.2601753436021e-06 0.0963657092607988 0.0029066942767669
LRP5L 0 0 1.04146e-10 6.30357118776765e-07 0.632092275313921 0.018762709745939
LRP6 0 0 1.1933e-05 5.3249092433182e-06 0.00292744010698365 8.85504133239742e-05
LRP8 0 0 1.04146e-10 2.54107523005581e-06 0.16034037019469 0.00482705752413357
LRPAP1 0 0 2.75376e-06 7.9099967849611e-07 0.342418624094588 0.0102523375228781
LRPPRC 0 1 7.66345e-06 3.68591012534539e-06 1.53726318471027 0.0444373767360021
LRR1 1 0 2.45792e-06 1.10959300899718e-06 6.23896197435207 0.158769901225434
LRRC1 0 0 2.59731e-06 1.68628587271918e-06 0.184705648042611 0.0055565000420533
LRRC10 0 0 1.4115e-06 2.62967288404765e-07 0.638827629106946 0.0189588481854013
LRRC10B 0 0 1.04146e-10 3.15234753828324e-07 0.794693958564608 0.0234759875840435
LRRC14 0 0 1.50312e-06 8.7757024718129e-07 0.402265110350877 0.0120226550147651
LRRC14B 0 0 2.17636e-06 7.3819283207953e-07 0.394332892325361 0.0117883764151289
LRRC15 0 0 1.86273e-06 8.14368287211635e-07 0.394731554675197 0.0118001535865119
LRRC16A 0 0 5.38195e-06 3.96552151851141e-06 0.0225376914874321 0.000681325221101172
LRRC16B 0 0 4.19034e-06 4.45275443350234e-06 0.0197301805324976 0.000596503445336108
LRRC17 0 0 1.55047e-06 9.3763068113646e-07 0.381899589696311 0.0114209343233423
LRRC18 0 0 1.08452e-06 2.14500949390983e-07 0.702030924941358 0.0207955614277352
LRRC19 0 0 2.5432e-07 6.1312031747309e-07 0.610984466944738 0.018147526557745
LRRC2 0 0 8.97526e-07 7.4818464190945e-07 0.49283612130755 0.0146898219782217
LRRC2-AS1 0 0 1.04146e-10 9.26596377905795e-08 0.934596095887194 0.02749519173585
LRRC20 0 0 7.83461e-07 5.28529046119475e-07 0.590017394480446 0.0175356809394578
LRRC23 0 0 1.04146e-10 1.17664126831948e-06 0.425816051816255 0.0127175796309223
LRRC24 0 0 2.83502e-06 9.97177710822055e-07 0.290758969855099 0.00871908475420835
LRRC25 0 0 2.16197e-08 7.47808279847955e-07 0.578230348655062 0.0171913851225739
LRRC26 0 0 3.24777e-07 4.39798761623564e-07 0.68406550657794 0.0202741791134466
LRRC27 0 0 2.93844e-07 2.02086866134908e-06 0.220157737113928 0.00661594929938355
LRRC28 0 0 8.84061e-07 1.1783300252579e-06 0.362045578402248 0.01083362072869
LRRC29 0 0 2.63958e-07 7.93989325184985e-07 0.534987631970175 0.0159262100613897
LRRC3 0 0 1.75659e-06 2.55381667688503e-07 0.603693221993062 0.0179348452794623
LRRC3-AS1 0 0 1.04146e-10 1.38878165946501e-07 0.903620956071768 0.0266081710219128
LRRC30 0 0 1.28845e-06 3.28552186032015e-07 0.622719224353083 0.0184896290830639
LRRC31 0 0 1.15803e-06 1.25073259024943e-06 0.327010954362436 0.00979553619470045
LRRC32 0 0 1.9806e-06 7.8603264173651e-07 0.394487208652044 0.0117929352180926
LRRC33 0 0 2.38355e-06 9.43233562410705e-07 0.32761015133521 0.00981330886187271
LRRC34 0 0 2.0351e-06 1.15282171517902e-06 0.29969937262289 0.00898477474197961
LRRC36 0 0 1.06001e-06 1.68224230475049e-06 0.244093359705504 0.00732996515578425
LRRC37A 0 0 1.04146e-10 3.0426020824847e-06 0.112369982387728 0.00338779829889195
LRRC37A11P 0 0 1.04146e-10 1.77377002966534e-07 0.878615876444736 0.0258909309297947
LRRC37A2 0 0 1.04146e-10 3.04844770903909e-06 0.11190655639599 0.00337387378994089
LRRC37A3 0 0 1.04146e-10 2.85905099976236e-06 0.127956305647631 0.00385589230758545
LRRC37A4P 0 0 1.04146e-10 2.28000820789985e-07 0.846800623616487 0.0249768199215256
LRRC37A5P 0 0 1.04146e-10 9.328541144269e-08 0.934169594878877 0.0274829892009391
LRRC37B 0 0 1.04146e-10 2.04628888654884e-06 0.22811724735355 0.00685350085432291
LRRC37BP1 0 0 1.04146e-10 3.60745391155598e-07 0.768813137487851 0.0227288215842645
LRRC38 0 0 1.19997e-06 3.74422081450704e-07 0.61198535479081 0.0181767146704606
LRRC39 0 0 7.16296e-07 1.27902861499719e-06 0.347111607945879 0.010391389779937
LRRC3B 0 0 1.63329e-06 2.63759884165575e-07 0.613465946385395 0.0182198888278192
LRRC3C 0 0 1.04146e-10 4.73592275612973e-07 0.708266996636939 0.0209764114895629
LRRC4 0 0 3.25361e-06 9.78116143849305e-07 0.273721334052119 0.00821236737863754
LRRC40 0 0 2.86022e-06 1.78080693414076e-06 0.164725742639338 0.00495842483285225
LRRC41 0 0 1.04146e-10 1.84479721345328e-06 0.263475416465057 0.00790739339496848
LRRC42 0 0 1.07054e-07 1.20240676472733e-06 0.409881750161982 0.0122475084728351
LRRC43 0 0 1.52569e-06 1.45571531297039e-06 0.264053049458111 0.00792459186925611
LRRC45 0 0 2.21506e-06 1.90247873608972e-06 0.169368946128926 0.00509747787951932
LRRC46 0 1 6.34399e-07 8.6996526729175e-07 40.3514664437159 0.549686643083377
LRRC47 0 0 3.61733e-06 1.01873690901657e-06 0.249285059769929 0.00748470164858055
LRRC48 0 0 3.10227e-06 1.32310560797857e-06 0.219219046541561 0.0065879265911092
LRRC49 0 0 3.10823e-06 1.94508925680594e-06 0.140151770635929 0.00422184433865905
LRRC4B 0 0 1.04146e-10 7.83218910848465e-07 0.565814439619668 0.0168284593514043
LRRC4C 0 0 3.36218e-06 1.08468466594219e-06 0.248631978801296 0.00746523949048351
LRRC52 0 0 1.17629e-06 5.2191601252289e-07 0.552145480228697 0.0164285959291534
LRRC55 0 0 1.14875e-06 6.0725764848479e-07 0.521575231787122 0.0155331342639013
LRRC56 0 0 1.11139e-06 1.39988666369472e-06 0.296205494922129 0.00888096099240344
LRRC57 0 0 1.66826e-06 6.3532570453408e-07 0.465375474281494 0.0138826736396337
LRRC58 0 0 2.67465e-06 7.56637949326625e-07 0.356017448284317 0.0106551608102216
LRRC59 0 0 1.07476e-06 6.63719984498475e-07 0.50739424971609 0.015117192048255
LRRC6 0 0 3.41903e-06 1.49179246041238e-06 0.183599295362409 0.00552340146628361
LRRC61 0 0 4.6062e-07 5.64430133689605e-07 0.609589242834308 0.0181068358278241
LRRC66 0 0 2.34828e-07 1.12570431795381e-06 0.423196380054694 0.0126403285259619
LRRC69 0 0 1.04146e-10 7.95120209158925e-07 0.560960029140165 0.0166864886150383
LRRC7 0 0 2.55065e-06 3.6265111050699e-06 0.0469821582999846 0.00141924439850265
LRRC70 0 0 1.04146e-10 1.08486763875287e-06 0.454960220445066 0.0135761930133299
LRRC71 0 0 1.73977e-06 1.8885781585242e-06 0.186267818216386 0.0056032314851112
LRRC72 0 0 1.04146e-10 1.15781620826892e-06 0.431635711625491 0.0128891514517283
LRRC73 0 0 8.82271e-07 5.015537660233e-07 0.591000245034684 0.0175643787924921
LRRC8A 0 0 4.85102e-06 1.10844455467647e-06 0.188292413921108 0.00566378959385697
LRRC8B 0 0 3.34842e-06 1.44261020488288e-06 0.192591583320605 0.00579235849816463
LRRC8C 0 0 4.10638e-06 1.46047111283088e-06 0.166403678576803 0.00500867956097353
LRRC8D 0 0 4.3792e-06 1.4213000377272e-06 0.163179959044011 0.00491212361771658
LRRC8E 0 0 5.28435e-06 1.18368824099158e-06 0.165433304614792 0.00497961716357474
LRRC9 0 0 1.04146e-10 1.43580271568511e-06 0.353330897393719 0.0105756060061033
LRRCC1 0 0 8.41451e-07 2.57974220324875e-06 0.13382466710113 0.00403201910393639
LRRD1 0 0 1.04146e-10 1.2060037335155e-06 0.416897319823183 0.0124545269980829
LRRFIP1 0 0 3.61945e-06 2.69681708147702e-06 0.0749613186849572 0.00226253097023916
LRRFIP2 0 1 4.89887e-06 3.58523449908728e-06 2.65207870262062 0.0742697395673239
LRRIQ1 0 0 8.19824e-07 4.63054646317041e-06 0.0317843654131535 0.000960588093385497
LRRIQ3 0 0 4.31265e-07 1.52221888748926e-06 0.306913287379457 0.00919905333128929
LRRIQ4 0 0 1.6497e-06 8.6550438884993e-07 0.395228150705925 0.0118148234946275
LRRK1 1 0 6.78717e-06 4.29097301295797e-06 0.294032148860284 0.00881637328702741
LRRK2 0 0 6.66336e-06 6.9221337516443e-06 0.00235321209990929 7.1182164604702e-05
LRRN1 0 0 3.53218e-06 9.73878827466505e-07 0.261387309775692 0.00784521702530535
LRRN2 0 0 2.76567e-06 1.04337305901769e-06 0.284703714465383 0.00853905435091355
LRRN3 0 0 3.06732e-06 1.17497981751019e-06 0.245422014974766 0.0073695697751919
LRRN4 0 0 2.41277e-06 1.0565586911039e-06 0.300290166499591 0.00900232687815706
LRRN4CL 0 0 1.04146e-10 5.94917503572505e-07 0.648551931916119 0.0192418887231137
LRRTM1 0 0 1.04146e-10 8.2036807472133e-07 0.550801149631195 0.0163892521316969
LRRTM2 0 0 1.83081e-06 1.01905963754249e-06 0.342385854636183 0.0102513664324082
LRRTM3 0 0 2.5761e-06 1.19647256354393e-06 0.263673484873882 0.00791329076108463
LRRTM4 0 0 2.6419e-06 1.08113099136964e-06 0.283212489240098 0.00849470830294612
LRSAM1 0 0 4.85936e-06 2.73329896627075e-06 0.0588018232200342 0.00177566068800172
LRTM1 0 0 1.23765e-06 8.2677780233545e-07 0.437788384903099 0.0130704761453498
LRTM2 0 0 1.73583e-06 8.6508354990956e-07 0.389275915945434 0.0116389602680118
LRTOMT 0 0 9.99737e-07 1.50720484401665e-06 0.279808805314218 0.00839347470582329
LRWD1 0 0 3.33144e-06 1.48902664179623e-06 0.186831314775557 0.00562008709022776
LSAMP 0 0 2.93743e-06 9.49018975399495e-07 0.295633457361732 0.00886396194186763
LSAMP-AS3 0 0 1.04146e-10 1.39406105655437e-07 0.903273220291375 0.0265982038889413
LSG1 0 0 6.08995e-06 1.93073406231521e-06 0.084206268520563 0.00254085902764788
LSM1 0 0 1.05346e-06 6.1728719302786e-07 0.526795800143895 0.01568617023023
LSM10 0 0 1.33682e-06 2.55690487544061e-07 0.650928894593588 0.0193110489781847
LSM11 0 0 9.67579e-07 8.416255243994e-07 0.45479038380022 0.0135711937993515
LSM12 0 0 9.57514e-07 6.96425068617185e-07 0.50613697302659 0.0150802979178938
LSM14A 0 0 3.91893e-06 1.30072207391869e-06 0.192909317580978 0.00580185918761152
LSM14B 0 0 3.25234e-06 1.23638786197292e-06 0.227233803973064 0.00682714009517674
LSM2 0 0 1.04146e-10 3.90851327893633e-07 0.752164205806611 0.0222475708574965
LSM3 0 0 7.38435e-07 4.78163306642362e-07 0.617020292125382 0.0183235183080221
LSM4 0 0 1.04146e-10 6.24115648509685e-07 0.63496001733613 0.0188462300822512
LSM5 0 0 1.04146e-10 3.21383371659517e-07 0.791146373019778 0.0233736381891809
LSM6 0 0 1.04146e-10 5.2956290738327e-07 0.680054984130731 0.0201577121595149
LSM7 0 0 1.09039e-06 3.20427486567448e-07 0.649235404150936 0.0192617760732565
LSMD1 0 0 1.36381e-06 3.43683169392335e-07 0.607584133549982 0.018048352319075
LSMEM1 0 0 1.02229e-07 4.69925089668964e-07 0.697012517878734 0.0206499758915526
LSMEM2 0 0 1.04146e-10 5.2018981375652e-07 0.68469875366279 0.0202925662960667
LSP1 0 0 3.85639e-08 1.23655670116069e-06 0.404957980434776 0.0121021638615885
LSR 0 0 3.04342e-06 1.54288811208738e-06 0.189134426882736 0.00568897304935761
LSS 0 0 9.42829e-06 2.78067667627708e-06 0.0261722858889566 0.000791113828693618
LST1 0 0 1.04146e-10 4.81583052687137e-07 0.704167682540928 0.0208575362869695
LTA 1 0 9.39034e-07 3.42282994859858e-07 14.5152821865379 0.30512275946836
LTA4H 0 0 4.95891e-06 2.11920048963722e-06 0.089464921312075 0.00269910652576433
LTB 0 0 1.0835e-06 4.50820484168798e-07 0.591244018229862 0.0175714963672548
LTB4R 0 0 1.04146e-10 3.33486210215431e-07 0.784210239685462 0.0231734657151216
LTB4R2 0 0 1.04146e-10 7.51762469795885e-07 0.578851447634694 0.017209533246588
LTBP1 0 0 1.04146e-10 4.54263249495935e-06 0.0392327984725235 0.00118542802420257
LTBP2 0 0 8.0867e-06 4.25387580617995e-06 0.0116161228081123 0.000351276941827064
LTBP3 0 1 1.00989e-05 3.46836648105752e-06 1.19582576546062 0.0349120873611242
LTBR 0 0 7.56141e-07 9.68974416544585e-07 0.430992528633217 0.0128701924364877
LTC4S 0 0 1.04146e-10 4.54092177052961e-07 0.718372612853405 0.0212693390153179
LTF 0 0 5.89578e-06 2.22317432090005e-06 0.0706524378152719 0.00213275491496117
LTK 0 0 1.04146e-10 2.57649219512699e-06 0.156355559639001 0.00470765928181754
LTN1 0 0 5.39507e-06 4.17897913066199e-06 0.0193678398323782 0.000585555197030494
LTV1 0 0 3.97689e-06 1.45019385449228e-06 0.171486631375067 0.00516088467839469
LUC7L 0 0 6.51558e-06 1.40236546473252e-06 0.114361948743432 0.00344764625882345
LUC7L2 0 0 1.04146e-10 1.97663169794559e-06 0.239760778828613 0.00720079742105099
LUC7L3 0 0 3.07601e-06 2.53835137130965e-06 0.0923392746638292 0.00278558259602762
LUM 0 0 1.93112e-06 3.83298396139324e-07 0.533080194374073 0.0158703281358588
LURAP1 0 0 1.04146e-10 5.48033817291825e-07 0.670997152412408 0.0198945676846879
LURAP1L 0 0 1.04146e-10 3.477730645576e-07 0.776101808944265 0.0229393574146922
LUZP1 0 0 3.56161e-06 2.30508804472642e-06 0.100051010281346 0.00301751917153735
LUZP2 0 0 3.35078e-07 1.10570538666268e-06 0.421564537654761 0.0125922012607972
LUZP6 0 0 1.04146e-10 2.11101716860401e-07 0.85728898663978 0.0252783594785523
LXN 0 0 1.02993e-06 5.88516031345445e-07 0.540202063776165 0.0160789441382612
LY6D 0 0 1.4895e-07 1.73034798371973e-07 0.857731096835614 0.0252910660130071
LY6E 0 1 3.52036e-07 3.16171638703069e-07 63.8590137615193 0.658913171319016
LY6G5B 0 0 1.04146e-10 4.21718401696054e-07 0.735474009897075 0.0217646513790808
LY6G5C 0 0 1.04146e-10 5.06428920893795e-07 0.691574765713774 0.020492176148969
LY6G6C 0 0 1.04146e-10 2.29260619202404e-07 0.8460239693678 0.0249544837577456
LY6G6D 0 0 1.04146e-10 4.3815952934443e-07 0.726737991627984 0.0215116903847187
LY6G6E 0 0 1.04146e-10 1.0994554367938e-07 0.922887082072893 0.0271600762529349
LY6G6F 0 0 4.41664e-07 6.75325185122215e-07 0.56442341211537 0.0167877819392793
LY6H 0 0 1.25158e-08 5.16843691834465e-07 0.684806958969914 0.0202957081139603
LY6K 0 0 1.04146e-10 6.05751025943635e-07 0.643474743478462 0.0190941298544149
LY75 0 0 7.92418e-08 4.65261321964129e-06 0.0358205380157452 0.0010824373918457
LY75-CD302 0 0 6.34488e-07 4.95388523360024e-06 0.0262622831765201 0.000793832031440864
LY86 0 0 4.43515e-07 3.60559993518708e-07 0.709116066032196 0.0210010298774716
LY86-AS1 0 0 1.04146e-10 4.44340443805813e-07 0.723481051932239 0.0214173486399844
LY9 0 0 2.77702e-07 1.66992978465713e-06 0.283875398864288 0.00851442239565757
LY96 0 0 3.56397e-07 4.44764801737585e-07 0.67768242476982 0.0200887991810866
LYAR 0 0 1.45437e-06 1.00835887832763e-06 0.369206906142712 0.0110455447667983
LYG1 0 0 4.43964e-07 7.0746530126891e-07 0.551196858793743 0.0164008334649023
LYG2 0 0 1.3141e-06 5.5843462631739e-07 0.52448419905085 0.0156184137258489
LYL1 0 0 1.47195e-06 4.21790829687982e-07 0.56295636628788 0.0167448778984206
LYN 0 0 4.32804e-06 1.40282980936662e-06 0.166846998833772 0.00502195629938787
LYNX1 0 0 2.6061e-07 8.60178759647655e-07 0.510276634295345 0.0152017636930544
LYPD1 0 0 1.04146e-10 2.87592795599437e-07 0.810843116500571 0.0239416268897464
LYPD2 0 0 2.86651e-07 2.95125078710721e-07 0.765268068865357 0.0226263882335603
LYPD3 0 0 1.04146e-10 6.09496956319725e-07 0.641728592618226 0.0190433022120576
LYPD4 0 0 5.91377e-07 5.4749109634861e-07 0.602617821525013 0.0179034686901738
LYPD5 0 0 1.04146e-10 7.60641372093005e-07 0.575141041008167 0.0171011075251499
LYPD6 0 0 1.13426e-06 7.54684664204965e-07 0.469943587259641 0.0140170354571966
LYPD6B 0 0 1.35685e-06 7.45449595733095e-07 0.45445798567995 0.0135614093724673
LYPD8 0 0 1.04146e-10 1.16173074802727e-07 0.918705286526083 0.0270403360334966
LYPLA1 0 0 1.84214e-06 7.30787549459895e-07 0.420911718113665 0.012572946605264
LYPLA2 0 0 2.54306e-06 7.7206344933514e-07 0.360404962551684 0.0107850574555153
LYPLAL1 0 0 1.30901e-06 4.73324922820441e-07 0.558432344100009 0.016612548408417
LYRM1 0 0 5.43579e-07 6.16315957188165e-07 0.578268603424283 0.0171925029223918
LYRM2 0 0 1.04146e-10 2.88457393118122e-07 0.810332985225394 0.0239269247310128
LYRM4 0 0 1.04146e-10 5.161875060881e-07 0.686691432859973 0.020350421919649
LYRM5 0 0 1.04146e-10 3.05248621069752e-07 0.800490119934214 0.0236431632259598
LYRM7 0 0 4.70022e-07 2.85380956135258e-07 0.745379415463583 0.0220513150868509
LYRM9 0 0 1.04146e-10 3.50511800145501e-07 0.774557197492977 0.022894748346653
LYSMD1 0 0 1.40732e-06 4.9241282987011e-07 0.541063572817737 0.0161041737313063
LYSMD2 0 0 8.3535e-07 3.35910731008505e-07 0.672314716351433 0.019932853805028
LYSMD3 0 0 1.35453e-06 7.6239765009491e-07 0.44910150767526 0.0134037100270199
LYSMD4 0 0 8.20115e-07 5.15175502229385e-07 0.591816606453664 0.0175882141225113
LYST 0 0 1.43941e-05 9.53450796301075e-06 0.00011465795761941 3.4685162055652e-06
LYVE1 0 0 1.49525e-06 6.9306930893978e-07 0.460407823096369 0.0137365186426529
LYZ 0 0 8.30663e-07 4.54835919031235e-07 0.617149614117645 0.0183272883703018
LYZL1 0 0 6.24231e-07 4.50871917319869e-07 0.642571945448322 0.0190678515138219
LYZL2 0 0 4.73506e-07 4.56558737626808e-07 0.657714245667691 0.0195084223250772
LYZL4 0 0 7.25326e-07 3.88939190972492e-07 0.659925327521371 0.0195727214565667
LYZL6 0 0 1.04146e-10 3.80802676340625e-07 0.757680153738957 0.0224070662523694
LZIC 0 0 1.02964e-06 4.92497439493883e-07 0.579229145574952 0.0172205690166409
LZTFL1 0 1 1.24128e-06 1.19697828503899e-06 28.4482802491058 0.462536509511197
LZTR1 2 1 8.59713e-06 2.23767384865722e-06 1644.40996045591 0.980293700441856
LZTS1 0 0 3.08122e-06 8.0457316999508e-07 0.319935262875929 0.0095856171991017
LZTS1-AS1 0 0 1.04146e-10 9.19741187050895e-08 0.935063543666707 0.0275085654389047
LZTS2 0 0 4.32117e-06 1.89772282396748e-06 0.117124789066631 0.00353064297047942
M1 0 0 1.04146e-10 1.31426895771191e-07 0.908543366065499 0.0267492399168997
M1AP 0 0 2.92932e-06 1.43842820258919e-06 0.208044156718589 0.00625420137558743
M6PR 0 0 1.98873e-06 1.04963178529682e-06 0.325559872296841 0.00975249328274235
MAATS1 0 0 6.6453e-06 2.13673307023488e-06 0.0660915901284915 0.00199535326995854
MAB21L1 0 0 3.40033e-06 7.30949640684835e-07 0.318945203558941 0.00955623738741776
MAB21L2 0 0 4.44141e-06 8.00169426088095e-07 0.252686689301371 0.00758605966708414
MAB21L3 0 0 1.28057e-06 8.9119899281866e-07 0.414627283889785 0.0123875512731999
MACC1 0 0 3.44186e-06 1.50274622360264e-06 0.18142759141355 0.00545842453978012
MACC1-AS1 0 0 1.04146e-10 1.33224243605059e-07 0.907353529200032 0.0267151447225145
MACF1 0 0 3.28529e-05 1.68166327395125e-05 7.41035273325861e-08 2.24171249616132e-09
MACROD1 0 0 4.90169e-07 9.5897555731051e-07 0.455625013194193 0.0135957609836952
MACROD2 0 0 5.30204e-07 1.35850266988097e-06 0.339088885148987 0.0101536542629986
MACROD2-AS1 0 0 1.04146e-10 1.1221347149179e-07 0.921361933815174 0.0271164090515292
MAD1L1 0 0 6.62134e-06 2.20078870502813e-06 0.0633977229724994 0.00191417913720482
MAD2L1 0 0 1.63965e-06 5.30602283340085e-07 0.504705656007622 0.0150382932998967
MAD2L1BP 0 0 1.04146e-10 1.0160861852324e-06 0.47812352646174 0.0142575403874351
MAD2L2 0 0 1.65924e-06 7.47088621189725e-07 0.429862407888392 0.0128368782610341
MADCAM1 0 0 2.94385e-08 5.65711951667435e-07 0.658896078067614 0.0195427915260902
MADD 0 0 1.24898e-05 5.09871642589365e-06 0.00312867174250106 9.46367746162374e-05
MAEA 2 0 5.84074e-06 1.02088463266554e-06 78.8836211737552 0.704693793394356
MAEL 0 0 1.04146e-10 1.69155897722628e-06 0.294051972609533 0.00881696244913764
MAF 1 0 3.23251e-06 5.3166548158942e-07 8.19693333778425 0.198696228159302
MAF1 0 0 1.86575e-06 6.7960441091215e-07 0.434969986215636 0.0129874237260023
MAFA 0 0 1.04146e-10 3.23991589818433e-07 0.78964636025817 0.023330355710947
MAFB 0 0 4.68499e-06 3.21189316812504e-07 0.342856069070251 0.0102653005893163
MAFF 0 0 3.14118e-06 3.6779539244444e-07 0.434596470476385 0.0129764159354905
MAFG 0 0 2.64496e-06 3.58089283499742e-07 0.47795951666462 0.0142527193569743
MAFG-AS1 0 0 1.04146e-10 4.51200424278036e-08 0.967581627860856 0.0284380074219793
MAFK 0 0 2.97859e-06 2.37894712610331e-07 0.491644394818092 0.0146548210960428
MAG 0 0 2.58463e-06 1.68791597529327e-06 0.18490674503513 0.00556251599191254
MAGEF1 0 0 1.53551e-07 4.92287750595953e-07 0.679378786300716 0.0201380724134685
MAGEL2 0 0 1.04146e-10 1.97014925475319e-06 0.240874570036049 0.00723400621702627
MAGI1 0 0 9.84577e-06 4.43514667193293e-06 0.0076348212838763 0.000230908337551013
