Gene dn_damaging_EPI dn_lof_EPI mut_damaging mut_lof BF PP
FAP 0 0 5.37824e-06 2.52384507859852e-06 0.736043058658099 0.0114465461380425
FAR1 0 0 3.56877e-06 1.39296721954427e-06 0.826431342289575 0.0128341755394942
FAR2 0 0 3.41115e-06 1.14650636761607e-06 0.840472592986787 0.0130493855213643
FARP1 0 0 1.20115e-05 2.98591238273177e-06 0.569942775402926 0.00888639826252516
FARP2 0 0 8.42119e-06 2.98882721671243e-06 0.646946701098157 0.010074927065007
FARS2 0 0 4.62632e-06 1.03128714401937e-06 0.809200644277746 0.0125699526696906
FARSA 1 0 7.21993e-06 1.58374227145068e-06 36.5319598752049 0.364959930381621
FARSB 0 0 4.92629e-06 1.66332425760601e-06 0.777871948378922 0.0120891825360978
FAS 0 0 7.45691e-07 7.90335877147505e-07 0.939255373011973 0.0145607791717334
FASLG 0 0 9.50083e-07 5.04986947263415e-07 0.944665383625685 0.0146434195822122
FASN 0 0 2.61174e-05 5.34699052690595e-06 0.312173480632543 0.00488696810226384
FASTK 0 0 1.04146e-10 1.60496807215916e-06 0.929359300262319 0.014409576215707
FASTKD1 0 0 3.08576e-06 2.07902586156347e-06 0.814847481687509 0.0126565592620495
FASTKD2 0 0 1.75353e-06 1.59050809599929e-06 0.873650155728977 0.0135575247794238
FASTKD3 0 0 2.25584e-06 1.22008519931386e-06 0.8727934453273 0.0135444101982303
FASTKD5 0 0 7.22122e-07 1.49080345506117e-06 0.910473920775051 0.0141208960560361
FAT1 0 0 3.31979e-05 7.30994186329875e-06 0.223290876720875 0.00350041217934248
FAT2 0 0 2.50676e-05 6.64729101157525e-06 0.305233351538667 0.00477884197531381
FAT3 0 0 1.04146e-10 6.69509839518065e-06 0.737199179273715 0.0114643193834184
FAT4 0 0 1.04146e-10 6.6491246449302e-06 0.738739641490487 0.0114880001866912
FAU 0 0 2.98487e-07 3.03955260573093e-07 0.97577454814489 0.0151183575563461
FAXC 0 0 1.40909e-06 7.26119888882765e-07 0.920011123349659 0.014266701983656
FAXDC2 0 0 1.49879e-06 8.64716238765015e-07 0.911293794458348 0.0141334320805126
FBF1 0 0 1.04146e-10 3.15522052538823e-06 0.865958003751175 0.0134397603009798
FBL 0 0 3.20845e-06 1.33602575625587e-06 0.839262855956318 0.0130308475989784
FBLIM1 0 0 1.94549e-06 1.25567343848124e-06 0.881055746590503 0.0136708755352193
FBLN1 0 0 5.76212e-06 2.24810420717096e-06 0.735268818658579 0.0114346432531641
FBLN2 0 0 7.5959e-06 2.70829815315191e-06 0.674696621344498 0.0105025390132278
FBLN5 0 0 4.72115e-06 1.46112412461472e-06 0.790818226758097 0.0122879128573573
FBLN7 0 0 4.58935e-06 9.44922351589665e-07 0.813463518941503 0.0126353345742764
FBN1 0 0 2.51789e-05 8.2365954197193e-06 0.282896902833679 0.00443068402844626
FBN2 0 0 2.6075e-05 7.44301347610925e-06 0.284246861279713 0.00445173272988975
FBN3 0 0 1.04146e-10 7.6053040830627e-06 0.707365759626371 0.0110054803506366
FBP1 0 0 4.4125e-06 6.10867828708295e-07 0.831166030631911 0.0129067545048638
FBP2 0 0 3.76294e-06 6.7782988313086e-07 0.847974240985748 0.0131643246840174
FBRS 0 0 8.22116e-07 1.07188436650735e-06 0.924742018767035 0.014339012493925
FBRSL1 0 0 2.96011e-06 1.93765328938127e-06 0.823789516473889 0.0127936738345817
FBXL12 0 0 5.9554e-07 7.6499021640225e-07 0.945387780158714 0.0146544534738944
FBXL13 0 0 3.03291e-06 2.14521432138237e-06 0.813920590044793 0.0126423443952808
FBXL14 0 0 3.57523e-06 7.27747805833145e-07 0.851707426495332 0.0132215140351466
FBXL15 0 0 2.03822e-06 4.2507458822667e-07 0.912082318778957 0.0141454884665241
FBXL16 0 0 2.6435e-06 8.6385021134792e-07 0.874946073523905 0.0135773621146391
FBXL17 0 0 9.2816e-07 1.4080099005378e-06 0.907234107557117 0.0140713555768509
FBXL18 0 0 1.04146e-10 8.28487710806345e-07 0.962874870452391 0.0149214760893395
FBXL19 0 0 3.72197e-06 2.48112851981908e-06 0.782156493637386 0.0121549607963548
FBXL2 0 0 4.08927e-06 2.08401217173491e-06 0.786116560196564 0.0122157497250718
FBXL20 0 0 3.77057e-06 1.66709479845446e-06 0.810329269069293 0.0125872638122573
FBXL22 0 0 1.04146e-10 4.67886013451513e-07 0.97885626151599 0.0151653805934737
FBXL3 0 0 1.48507e-06 9.225395689159e-07 0.909336200361938 0.014103499566468
FBXL4 1 0 2.88407e-06 1.53445977400271e-06 42.868854357658 0.402768593925514
FBXL5 0 0 2.03715e-06 1.64331409606739e-06 0.862793440138718 0.0133913036425651
FBXL6 0 0 1.65924e-06 1.35816587488766e-06 0.885927925471554 0.0137454354138403
FBXL7 0 0 3.73687e-06 8.98959623183495e-07 0.84023660130429 0.0130457692566368
FBXL8 0 0 1.45039e-06 5.7848554751868e-07 0.924871116785253 0.0143409855749729
FBXO10 0 0 3.10844e-06 1.94018420701708e-06 0.819361052795549 0.0127257738149064
FBXO11 0 0 3.83116e-06 2.74193059203495e-06 0.769922471004186 0.0119671153869345
FBXO15 0 0 1.56573e-06 1.13067280453472e-06 0.898156766913483 0.0139325260525976
FBXO16 0 0 1.04146e-10 1.01538326638151e-06 0.954696832554775 0.01479661792441
FBXO17 0 0 1.04146e-10 1.23482000108587e-06 0.9451852103978 0.0146513594463245
FBXO18 0 0 4.63629e-06 2.9696404352072e-06 0.740491834270843 0.0115149344454688
FBXO2 0 0 2.77761e-06 7.0704637488148e-07 0.877036750051473 0.0136093635824669
FBXO21 0 0 3.16208e-06 1.62471963804884e-06 0.829649847684183 0.0128835138009813
FBXO22 0 0 5.15824e-07 7.7396068706543e-07 0.947689440554759 0.0146896074093127
FBXO24 0 0 5.23448e-07 1.49595012016051e-06 0.916728082911181 0.0142165153250914
FBXO25 0 0 2.25587e-06 1.29368173688768e-06 0.869866741291617 0.0134996053828866
FBXO27 0 0 2.57724e-08 1.04713198873556e-06 0.952442503250678 0.0147621943944708
FBXO28 0 0 1.1716e-06 1.08079996112185e-06 0.91292808963198 0.0141584198132989
FBXO3 0 0 1.88325e-06 1.74678202307971e-06 0.863448816867888 0.0134013393400444
FBXO30 0 0 3.79603e-06 1.50227134649321e-06 0.815705773804857 0.012669721717336
FBXO31 0 0 2.23957e-06 1.31934534160227e-06 0.869352988004429 0.0134917399308533
FBXO32 0 0 2.78987e-06 1.05305387036301e-06 0.862919120568043 0.0133932281862376
FBXO33 0 0 1.27335e-06 1.54978658545133e-06 0.890369510369863 0.0138133960095318
FBXO34 0 0 1.68088e-06 1.22369342095636e-06 0.890693348621569 0.0138183506853728
FBXO36 0 0 4.48866e-07 4.84912902716414e-07 0.962571721952735 0.014916848335506
FBXO38 0 0 1.04146e-10 3.38003336493268e-06 0.857137012429983 0.0133046790244745
FBXO39 0 0 3.34052e-07 7.53711025401025e-07 0.954731690758609 0.014797150189083
FBXO4 0 0 7.47979e-07 9.4817072672265e-07 0.932437562001129 0.0144566142160591
FBXO40 0 0 4.4148e-06 1.32816792161475e-06 0.804332537765345 0.0124952774213366
FBXO41 0 1 2.40637e-07 1.94640335959706e-06 59.0037196778792 0.481386721837545
FBXO42 0 0 2.2807e-06 1.89061718664425e-06 0.845754839640975 0.013130322127167
FBXO43 0 0 2.77712e-06 1.04964572648475e-06 0.863444827775243 0.013401278256212
FBXO44 0 0 1.31092e-06 1.06501641496913e-06 0.909063524818843 0.0140993300877878
FBXO45 0 0 2.48223e-06 5.7729617253623e-07 0.891566392816069 0.0138317078803169
FBXO46 0 0 1.04146e-10 1.1361840163266e-06 0.949448636415737 0.0147164744333127
FBXO47 0 0 1.38169e-06 1.13288857987887e-06 0.903971104287883 0.0140214554623841
FBXO48 0 0 4.96626e-07 4.06149730785031e-07 0.964396413900975 0.0149447027569066
FBXO5 0 0 1.47784e-06 1.38444584881934e-06 0.890600554215895 0.0138169309502132
FBXO6 0 0 2.70169e-06 9.41253462579915e-07 0.870057793428647 0.01350253031791
FBXO7 0 0 3.21017e-06 1.37377915189575e-06 0.837767367573944 0.0130079298810414
FBXO8 0 0 1.62631e-06 7.58688568374675e-07 0.911565990667434 0.0141375939418034
FBXO9 0 0 3.32304e-06 1.42428347734987e-06 0.832491923800379 0.0129270774682852
FBXW10 0 0 1.04146e-10 2.92771267841408e-06 0.874978991369439 0.0135778659960377
FBXW11 0 0 4.10679e-06 2.05254034507117e-06 0.786755470358387 0.01222555660284
FBXW12 0 0 3.47435e-07 1.3489554168627e-06 0.928704287353388 0.0143995665792614
FBXW2 0 0 7.14816e-07 9.02959432258825e-07 0.935468355057646 0.0145029224753049
FBXW4 0 0 2.46968e-06 1.24921345935498e-06 0.865027159290904 0.0134255074516621
FBXW5 0 0 6.62938e-06 1.07543147816173e-06 0.75217262825545 0.0116944511198532
FBXW7 0 0 4.6884e-06 2.68472680067523e-06 0.748779914483029 0.0116423168035946
FBXW8 0 0 2.80589e-06 1.61945759202999e-06 0.840427697139104 0.013048697553098
FBXW9 0 0 1.58499e-06 1.31737404060174e-06 0.889927821283596 0.0138066381536435
FCAMR 0 0 9.52844e-07 1.3879314528302e-06 0.907267234869181 0.014071862156838
FCAR 0 0 1.34769e-08 8.46671948893005e-07 0.96161739805079 0.0149022796928659
FCER1A 0 0 2.74594e-07 5.65514243090835e-07 0.965012417304273 0.0149541058615981
FCER1G 0 0 1.04146e-10 4.54607679739064e-07 0.979449875764605 0.015174437878192
FCER2 0 0 1.04146e-10 1.186922362915e-06 0.947253086856489 0.0146829430437798
FCF1 0 0 1.13609e-06 8.8497958275555e-07 0.922288873334734 0.0143015181261646
FCGBP 0 0 1.04146e-10 1.07767363366869e-05 0.612697464116111 0.00954665416514843
FCGR1A 0 0 3.99011e-07 9.96230708043735e-07 0.942038450801976 0.0146032937014213
FCGR1B 0 0 1.04146e-10 8.38818334322025e-07 0.962420971206932 0.0149145470137122
FCGR1C 0 0 1.04146e-10 2.30232619304462e-07 0.989536359985707 0.0153283106090796
FCGR2A 0 0 4.89868e-07 6.1855015041005e-07 0.955319762999127 0.0148061296264149
FCGR2B 0 0 6.25738e-07 6.75795953005445e-07 0.94822365670571 0.0146977662908745
FCGR2C 0 0 1.04146e-10 2.28564969653281e-07 0.989611722153867 0.0153294601034923
FCGR3A 0 0 4.54144e-07 7.07021872765975e-07 0.952681633027017 0.0147658460118762
FCGR3B 0 0 4.61056e-07 5.79111683777105e-07 0.958024636289698 0.0148474289753814
FCGRT 0 0 8.41484e-07 9.3993597201717e-07 0.929685315033167 0.0144145581628578
FCHO1 0 0 3.59894e-06 2.49918232974479e-06 0.78493798351682 0.0121976587874603
FCHO2 0 0 4.185e-06 2.26367479365841e-06 0.777057061517014 0.0120766710360529
FCHSD1 0 0 2.84925e-06 2.67818041340579e-06 0.799593253328345 0.0124225674125959
FCHSD2 0 0 2.86311e-06 2.59924257995146e-06 0.802079142334963 0.0124607072080438
FCN1 0 0 1.04146e-10 1.03581704193749e-06 0.953807011819335 0.0147830306801343
FCN2 0 0 5.81e-07 1.06594564447471e-06 0.932974773627211 0.0144648227266883
FCN3 0 0 5.88153e-07 8.58307822510435e-07 0.941617523920527 0.0145968638225414
FCRL1 0 0 2.69124e-07 1.08324813849616e-06 0.942659675641657 0.0146127830833604
FCRL2 0 0 2.69959e-08 1.10200053641699e-06 0.95001933696253 0.0147251900470224
FCRL3 0 0 1.61738e-07 1.74152902611857e-06 0.918281523314309 0.0142402628468334
FCRL4 0 0 7.78314e-08 1.55485830979223e-06 0.928907803750838 0.0144026766544709
FCRL5 0 0 1.07149e-07 1.83606916924543e-06 0.91611234267842 0.0142071021564717
FCRL6 0 0 2.2144e-08 1.10460786256694e-06 0.950070669180177 0.0147259739738452
FCRLA 0 0 1.02254e-06 7.4146840857597e-07 0.932112793313915 0.014451651734387
FCRLB 0 0 7.56861e-07 8.9222439102971e-07 0.934525579057603 0.0144885180269284
FDCSP 0 0 1.04146e-10 3.65503423583522e-07 0.983442831286078 0.0152353575164924
FDFT1 0 0 3.2587e-06 9.79416479815915e-07 0.851508077419704 0.0132184603377508
FDPS 0 0 7.82787e-07 1.17320299856563e-06 0.921767474847753 0.014293548599332
FDX1 0 0 7.83361e-07 3.27742298360817e-07 0.958015543441475 0.0148472901470585
FDX1L 0 0 2.06797e-06 3.36599649531514e-07 0.914805233643889 0.0141871190467108
FDXACB1 0 0 2.589e-06 1.05537805354234e-06 0.869014951768374 0.0134865646005656
FDXR 0 0 7.38486e-06 1.62059817391966e-06 0.714315011538238 0.0111123981364301
FECH 0 0 4.22775e-06 1.39494202878905e-06 0.807231603228772 0.0125397495492136
FEM1A 0 0 1.04146e-10 8.3316645736367e-07 0.962669272134398 0.014918337505553
FEM1B 0 0 4.30033e-06 8.5920127806003e-07 0.825078324300103 0.0128134329007458
FEM1C 0 0 3.97366e-06 9.8715979291107e-07 0.829849100428423 0.0128865680951445
FEN1 0 0 4.07791e-06 6.67147986701565e-07 0.838945696960185 0.013025987362337
FENDRR 0 0 1.04146e-10 3.47087968844379e-07 0.984270135286418 0.0152479785679176
FER 0 0 3.94361e-06 2.39162349286594e-06 0.779192394013811 0.0121094555434888
FER1L5 0 0 1.04146e-10 6.30996287903425e-06 0.750205973258118 0.0116642310815189
FER1L6 0 0 1.04146e-10 4.7582200590455e-06 0.805027152611533 0.0125059332890769
FER1L6-AS1 0 0 1.04146e-10 2.24257961069514e-07 0.989806385737399 0.0153324292824732
FERD3L 0 0 1.79641e-06 2.7073913036933e-07 0.926473283409366 0.014365471773795
FERMT1 0 0 6.13103e-06 1.8289844597832e-06 0.739711494470176 0.0115029394431376
FERMT2 0 0 5.39991e-06 1.75336674564244e-06 0.761770142048033 0.0118419020432532
FERMT3 0 0 7.41367e-06 1.95659409648371e-06 0.702735838397393 0.010934233816676
FES 0 0 7.43958e-06 2.70306222089248e-06 0.678604477622847 0.0105627273881458
FETUB 0 1 1.24004e-06 7.9595580021354e-07 60.0683835899144 0.4858526817883
FEV 0 0 1.04146e-10 3.8494560578157e-07 0.982570171498456 0.015222044182926
FEZ1 0 0 2.78011e-06 1.05753916664255e-06 0.863042077160271 0.0133951110125428
FEZ2 0 0 2.44974e-06 8.9119086891906e-07 0.879899594101198 0.0136531810591391
FEZF1 0 0 1.87298e-06 9.5425830137665e-07 0.895566011327865 0.0138928956715314
FEZF1-AS1 0 0 1.04146e-10 2.77919167938359e-07 0.987383848159721 0.0152954773484381
FEZF2 0 0 2.23553e-06 6.18641553495805e-07 0.897731228653293 0.0139260168793395
FFAR1 0 0 9.85762e-07 3.62911838753997e-07 0.949605419505829 0.0147188688056748
FFAR2 0 0 2.74085e-06 4.51561158246961e-07 0.888486973126542 0.013784592490994
FFAR3 0 0 1.04146e-10 5.2075855275803e-07 0.976496205431862 0.0151293695338235
FFAR4 0 0 1.20223e-06 8.2429173824888e-07 0.922670690881286 0.0143073540897135
FGA 0 0 2.55e-06 1.77250472563187e-06 0.842213570194361 0.0130760629074297
FGB 0 0 3.61169e-06 1.1008745215519e-06 0.83624204621533 0.0129845538891434
FGD2 0 0 3.52254e-06 1.6304657336363e-06 0.818871144302364 0.0127182616527158
FGD3 0 0 2.79289e-07 1.65705995038109e-06 0.917970763191565 0.0142355123327223
FGD4 0 0 4.419e-06 2.25674743202482e-06 0.77086836811474 0.0119816415661021
FGD5 0 0 7.04903e-06 2.61376606865772e-06 0.690864573651824 0.010751508534477
FGD5-AS1 0 0 1.04146e-10 1.46478820222933e-07 0.99332849099582 0.0153861484149891
FGD5P1 0 0 1.04146e-10 4.51200424278036e-08 0.997937548098896 0.0154564368786871
FGD6 0 0 5.27987e-06 3.02769117158641e-06 0.721854013879311 0.0112283633932346
FGF1 0 0 1.52156e-06 5.30502895738285e-07 0.924553161951558 0.0143361260697515
FGF10 0 0 1.37614e-06 4.4361994336413e-07 0.933047386808795 0.0144659322343915
FGF11 0 0 1.90845e-06 6.04600397839425e-07 0.908825555318199 0.0140956912699955
FGF12 0 0 1.32393e-06 6.94349814016525e-07 0.924144929526855 0.0143298867246387
FGF14 0 0 1.09683e-06 6.2239091275437e-07 0.934716223429775 0.0144914308705295
FGF14-IT1 0 0 1.04146e-10 1.33616809673e-07 0.993912156896641 0.0153950499183767
FGF17 0 0 3.5919e-06 4.31429759182259e-07 0.862795934209509 0.0133913418343294
FGF18 0 0 1.94082e-06 4.11447160008227e-07 0.915819584789488 0.0142026265382596
FGF19 0 0 1.15767e-06 3.82358342632039e-07 0.942970084131122 0.01461752459076
FGF2 0 0 1.04146e-10 6.31215204973195e-07 0.971584486857491 0.0150544153320546
FGF20 0 0 9.60216e-07 2.87371952060277e-07 0.953754258973165 0.0147822251512791
FGF21 0 0 5.73795e-07 4.99921469618156e-07 0.957638772187389 0.0148415376223443
FGF22 0 0 1.73265e-06 3.75206590526481e-07 0.924159700014107 0.0143301124752752
FGF23 0 0 5.2267e-07 3.77920913972821e-07 0.964744307766333 0.0149500132730682
FGF3 0 0 1.85825e-06 5.78270122624245e-07 0.911546146306701 0.014137290524082
FGF4 0 0 1.52977e-06 4.32888648646671e-07 0.928411368447453 0.0143950902478633
FGF5 0 0 1.62631e-06 5.9567231136966e-07 0.918374658920193 0.01424168657918
FGF6 0 0 2.3334e-06 4.09076876937328e-07 0.903210553918915 0.0140098238715182
FGF7 0 0 1.04146e-10 5.2853519203859e-07 0.976149571603135 0.0151240801786067
FGF8 0 0 3.28421e-06 7.99810220476025e-07 0.857738437078385 0.0133138901858298
FGF9 0 0 1.36426e-06 5.5242308899933e-07 0.928816871681772 0.0144012870608872
FGFBP1 0 0 6.06861e-07 3.35424269476025e-07 0.963722105601917 0.0149344094398903
FGFBP2 0 0 1.04146e-10 5.3691190725323e-07 0.975776330502292 0.0151183847541571
FGFBP3 0 0 2.21696e-07 4.79649462493907e-07 0.970631545378134 0.0150398718565715
FGFR1 0 0 7.83055e-06 2.51860790844128e-06 0.674922294708352 0.0105060150089165
FGFR1OP 0 0 1.20588e-06 1.14123032969321e-06 0.909303179280802 0.0141029946433624
FGFR1OP2 0 0 1.37704e-06 1.03682705508282e-06 0.908092698698364 0.0140844849101278
FGFR2 0 0 7.54809e-06 2.49476460237133e-06 0.682448575794289 0.0106219266241422
FGFR3 0 0 8.17469e-06 2.31855051200127e-06 0.672856292533639 0.0104741919339098
FGFR4 0 0 8.56395e-06 2.4241897784464e-06 0.660462258592649 0.0102832409875911
FGFRL1 0 0 4.53572e-06 1.17617925709282e-06 0.806458732572719 0.0125278939813328
FGG 0 0 2.98776e-06 1.24714479826792e-06 0.849311991670526 0.0131848186933385
FGGY 0 0 5.68729e-06 1.61799644411164e-06 0.758711812188874 0.0117949203218944
FGL1 0 0 2.00135e-06 9.87760361446385e-07 0.890121093342487 0.013809595233172
FGL2 0 0 2.78241e-06 6.8403297700538e-07 0.877808685155874 0.0136211788770744
FGR 0 0 4.5613e-06 1.53455592711689e-06 0.792660391004911 0.012316184284941
FH 0 0 5.80135e-06 1.14509606156959e-06 0.772127183161519 0.0120009725758926
FHAD1 0 0 2.35146e-07 3.70802312760196e-06 0.837384679222683 0.0130020651751969
FHDC1 0 0 3.90347e-06 1.96360950594565e-06 0.795679352349201 0.0123625123476351
FHIT 0 0 3.02394e-07 6.7362479004604e-07 0.959310301624203 0.0148670579383166
FHL2 0 0 2.89768e-06 8.8009025409948e-07 0.866428787186792 0.01344696865822
FHL3 0 0 2.63232e-06 7.8807528220401e-07 0.878326613042425 0.0136291061601441
FHL5 0 0 1.71205e-06 7.16710146722975e-07 0.910530477525939 0.0141217608297462
FHOD1 0 0 1.03548e-05 2.52082172411783e-06 0.617213562115286 0.00961634440021715
FHOD3 0 0 1.23355e-05 3.56546363504106e-06 0.548788612799697 0.00855939125312941
FIBCD1 0 0 3.65339e-06 1.1016657672737e-06 0.834973408705573 0.0129651108081524
FIBIN 0 0 1.04146e-10 3.00429265726076e-07 0.986369429449088 0.0152800031905126
FIBP 0 0 4.10132e-06 8.46940259455905e-07 0.831397166076597 0.0129102973521716
FICD 0 0 5.08348e-06 5.31990205995355e-07 0.814525817103225 0.0126516262407392
FIG4 0 0 4.92153e-06 2.75140190483763e-06 0.740354944952459 0.011512830270772
FIGLA 0 0 5.72464e-07 3.82670676111922e-07 0.962824862329022 0.0149207126866605
FIGN 0 0 2.54512e-06 1.11212103562218e-06 0.86812188825669 0.0134728915488195
FIGNL1 0 0 4.18632e-06 1.23609344326719e-06 0.814300481320366 0.0126481704805544
FIGNL2 0 0 1.04146e-10 8.0947541833982e-07 0.963710788965817 0.0149342366895909
FILIP1 0 0 5.15712e-06 2.94231213863912e-06 0.727831055367674 0.0113202831737846
FILIP1L 0 0 2.57256e-06 2.34105208839674e-06 0.820004394705892 0.0127356385218454
FIP1L1 0 0 2.04061e-06 2.45060419104719e-06 0.831511979638118 0.0129120572065838
FIS1 0 0 1.04146e-10 4.01327731842616e-07 0.981835474858939 0.0152108353417036
FITM1 0 0 7.7843e-07 6.1953461175994e-07 0.945503330735752 0.0146562183716091
FITM2 0 0 1.97137e-06 4.94513438292933e-07 0.911361217987022 0.0141344629848965
FIZ1 0 0 1.04146e-10 6.2839778343711e-07 0.971709456633112 0.0150563225472946
FJX1 0 0 1.04146e-10 6.9203042473447e-07 0.968890952914675 0.0150133064053715
FKBP10 0 0 6.92105e-06 1.27533486401301e-06 0.737677745888857 0.0114716762850605
FKBP11 0 0 9.10166e-07 7.35562167035295e-07 0.936104404800535 0.0145126402889
FKBP14 0 0 1.08268e-06 5.9360218440324e-07 0.936417377173942 0.0145174219313289
FKBP15 0 0 1.04146e-10 3.49677102543692e-06 0.852592763786939 0.0132350757065568
FKBP1A 0 0 2.6645e-07 5.3887755214996e-07 0.96646719833581 0.0149763119392155
FKBP1A-SDCBP2 0 0 1.04146e-10 4.11869139527325e-07 0.981363015759993 0.0152036271719934
FKBP1AP1 0 0 1.04146e-10 1.71213635763299e-08 0.999214563045698 0.0154759096762469
FKBP1B 0 0 7.73908e-07 2.58760664780815e-07 0.961361811551163 0.0148983778538925
FKBP2 0 0 1.16687e-06 6.2090237529667e-07 0.932450402687339 0.0144568104213552
FKBP3 0 0 7.09094e-07 6.1679656645019e-07 0.947960804539868 0.0146937518658802
FKBP4 0 0 2.98262e-06 1.2112887428923e-06 0.850858091696808 0.0132085035026203
FKBP5 0 0 2.84801e-06 1.1188454535108e-06 0.858555084959802 0.0133263973383919
FKBP6 0 0 1.88463e-06 1.12823434946923e-06 0.888115728297314 0.0137789121086986
FKBP7 0 0 1.03525e-06 5.1414722469836e-07 0.94140962714932 0.0145936880593675
FKBP8 0 0 1.62164e-06 8.4217564997158e-07 0.908249965808512 0.0140868897564749
FKBP9 0 0 5.64495e-06 1.17245381701823e-06 0.77545458929585 0.0120520662897177
FKBP9L 0 0 1.04146e-10 3.77374204142758e-07 0.982909918959988 0.0152272274269469
FKBPL 0 0 2.47484e-07 1.006914950607e-06 0.946679060664075 0.0146741758892889
FKRP 0 0 3.03085e-06 7.7339877646283e-07 0.866544587935763 0.0134487417145871
FKTN 0 0 2.90049e-06 1.4610932293478e-06 0.843677055442495 0.013098487105993
FLAD1 0 0 4.10914e-06 1.41580392194538e-06 0.809869063477191 0.0125802051316784
FLCN 0 0 3.65202e-06 1.48808640752489e-06 0.820421966719805 0.0127420412722397
