geneName dn_damaging_EPI dn_lof_EPI mut_damaging mut_lof dn_damaging_ID dn_lof_ID dn_damaging_DD dn_lof_DD dn_damaging_ASD dn_lof_ASD dn_silentCFPK_SCZ dn_damaging_SCZ dn_lof_SCZ mut_silentCFPK dn_lof_CHD dn_damaging_CHD
CLK4 0 0 3.61234e-06 1.62675373491663e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CLLU1 0 0 1.04146e-10 3.3616284237881e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CLLU1OS 0 0 1.04146e-10 2.31906681600618e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CLMN 0 0 1.49087e-06 2.26058421366739e-06 0 0 0 0 0 0 0 0 0 1.22615e-06 0 0
CLMP 0 0 1.46371e-06 1.31849327703803e-06 0 0 0 0 0 0 0 0 0 5.86377e-07 0 0
CLN3 0 0 4.80922e-06 1.26929698836027e-06 0 0 0 0 0 0 0 0 0 1.23632e-06 0 0
CLN5 0 0 2.67312e-06 8.5721608879924e-07 0 0 0 0 0 0 0 0 0 3.52e-06 0 0
CLN6 0 0 2.58805e-06 6.10166387619205e-07 0 0 0 0 0 0 0 0 0 1.38229e-06 0 0
CLN8 0 0 1.04146e-10 4.77009879489335e-07 0 0 0 0 0 0 0 0 0 7.25058e-07 0 0
CLNK 0 0 8.99417e-07 1.40938832181008e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CLNS1A 0 0 1.38466e-06 6.39060476534685e-07 0 0 0 0 0 0 0 0 0 9.34537e-07 0 0
CLOCK 0 0 3.32164e-06 2.82232389174573e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CLP1 0 0 4.41948e-06 1.18263484365176e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CLPB 0 0 6.45106e-06 2.19256876748227e-06 0 0 0 0 0 0 0 0 0 1.88342e-06 0 0
CLPP 0 0 4.33201e-06 5.44535659193275e-07 0 0 0 0 0 0 0 0 0 3.73933e-06 0 0
CLPS 0 0 7.58235e-07 2.52269774333341e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CLPSL1 0 0 1.04146e-10 2.73509808834156e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CLPSL2 0 0 1.04146e-10 1.72798263088737e-07 0 0 0 0 0 0 0 0 0 1.08086e-06 0 0
CLPTM1 0 0 7.13278e-06 1.84181312754839e-06 0 0 1 0 0 0 0 0 0 7.57365e-06 0 0
CLPTM1L 0 0 5.60007e-06 1.44796401091175e-06 0 0 0 0 0 0 0 0 0 2.64097e-06 0 0
CLPX 0 0 4.28425e-06 1.8924213306594e-06 0 0 0 0 0 0 0 0 0 1.01892e-06 0 0
CLRN1 0 0 1.41522e-06 8.77014528461235e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CLRN1-AS1 0 0 1.04146e-10 2.21473543731673e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CLRN2 0 0 1.25231e-06 5.4977061834481e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CLRN3 0 0 7.3851e-07 3.72356684867523e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CLSPN 0 0 6.75319e-06 3.49515885200389e-06 0 0 0 0 0 0 0 0 0 7.91291e-07 0 0
CLSTN1 0 0 9.60088e-06 2.3300180465907e-06 0 0 0 0 0 0 0 0 0 5.15296e-06 0 0
CLSTN2 0 0 5.8027e-06 1.92264827922859e-06 0 0 0 0 0 0 0 0 0 1.17914e-06 0 0
CLSTN3 0 0 8.24586e-06 1.87950443213295e-06 0 0 0 1 0 0 0 0 0 2.21795e-06 0 0
CLTA 0 0 3.59264e-06 7.0020174724303e-07 0 0 0 0 0 0 0 0 0 3.65554e-06 0 0
CLTB 0 0 3.30775e-06 6.7137125828949e-07 0 0 0 0 0 0 0 0 0 2.45476e-06 0 0
CLTC 0 0 1.74427e-05 4.1991313353424e-06 0 2 2 3 0 0 0 0 0 7.15565e-08 0 0
CLTCL1 0 0 1.58756e-05 3.77536076480666e-06 0 0 0 0 0 0 0 0 0 3.90313e-07 0 1
CLU 0 0 3.0286e-06 1.06993531043224e-06 0 0 0 1 0 0 0 0 0 1.16575e-06 0 0
CLUAP1 0 0 3.20224e-06 1.26186455262045e-06 0 0 0 0 0 0 0 0 0 1.46823e-07 0 0
CLUH 0 0 1.98399e-05 3.11436767123935e-06 0 0 1 0 0 0 0 0 0 2.76987e-05 0 1
CLUHP3 0 0 1.04146e-10 3.67604515354458e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CLUL1 0 0 9.8757e-07 9.32731279473725e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CLVS1 0 0 2.36062e-06 7.8082750399921e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CLVS2 0 0 1.84642e-06 6.88839725826325e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CLYBL 0 0 2.50091e-06 1.12245150179224e-06 0 0 0 0 0 0 0 0 0 9.64012e-07 0 0
CMA1 0 0 7.26007e-07 4.90181914464083e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CMAHP 0 0 1.04146e-10 5.5675736626787e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CMAS 0 0 2.86915e-06 1.48218353933683e-06 0 0 0 0 0 0 0 0 0 2.12482e-06 0 0
CMBL 0 0 1.17122e-06 7.8688816142639e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CMC1 0 0 4.91656e-07 2.46530254987295e-07 0 0 0 0 0 0 0 0 0 3.09868e-07 0 0
CMC2 0 0 1.04146e-10 2.89869223651302e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CMIP 0 0 8.94679e-07 2.02150392261465e-06 0 0 0 0 0 0 0 0 0 7.62533e-06 0 0
CMKLR1 0 0 2.02519e-06 4.34888967488843e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CMPK1 0 0 1.31765e-06 5.7596227875399e-07 0 0 0 0 0 0 0 0 0 1.78347e-06 0 0
CMPK2 0 0 2.27154e-06 7.48600635933075e-07 0 0 0 0 0 1 0 0 0 7.82087e-06 0 0
CMSS1 0 0 1.3829e-06 8.71176854025755e-07 0 0 0 0 0 0 0 0 0 5.35193e-07 0 0
CMTM1 0 0 5.78352e-08 4.88367906929162e-07 0 0 0 0 0 0 0 0 0 6.99263e-07 0 0
CMTM2 0 0 1.04146e-10 4.43426938181876e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CMTM3 0 0 8.37421e-07 4.24639561314673e-07 0 0 0 0 0 0 0 0 0 2.84946e-06 0 0
CMTM4 0 0 3.6331e-07 6.09545509571015e-07 0 0 0 0 0 0 0 0 0 2.41621e-06 0 0
CMTM5 0 0 3.27401e-07 4.66206998830873e-07 0 0 0 0 0 0 0 0 0 1.58332e-06 0 0
CMTM6 0 0 6.15234e-07 4.03114104350319e-07 0 0 0 0 0 0 0 0 0 1.19171e-06 0 0
CMTM7 0 0 8.16753e-07 3.65137010474379e-07 0 0 0 0 0 0 0 0 0 1.78121e-06 0 0
CMTM8 0 0 7.32468e-07 4.65297825842316e-07 0 0 0 0 0 0 0 0 0 1.40016e-06 0 0
CMYA5 0 0 1.67294e-06 5.8697734373669e-06 0 0 0 0 0 0 0 0 0 2.1385e-06 0 0
CNBD1 0 0 2.14586e-07 1.13383433805719e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNBD2 0 0 1.39217e-06 1.56362503864212e-06 0 0 0 0 0 0 0 0 0 3.85664e-07 0 0
CNBP 0 0 1.66533e-06 6.1391377980502e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNDP1 0 0 5.12835e-06 1.41636047521965e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNDP2 0 0 5.68326e-06 1.26057363658175e-06 0 0 0 0 0 0 0 0 0 7.27032e-07 0 0
CNEP1R1 0 0 4.22209e-07 6.73302829702305e-07 0 0 0 0 0 0 0 0 0 6.89036e-07 0 0
CNFN 0 0 7.06233e-07 3.91708494329085e-07 0 0 0 0 0 0 0 0 0 2.6062e-06 0 0
CNGA1 0 0 3.34938e-06 2.01272849337955e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNGA3 0 0 7.12309e-06 1.34373980917733e-06 1 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNGA4 0 0 5.75142e-06 1.2524802551383e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNGB1 0 0 8.2972e-06 3.00567446811703e-06 0 0 0 0 0 0 0 0 0 1.72506e-06 0 0
CNGB3 0 0 4.02622e-06 2.20901343440721e-06 0 0 0 0 0 1 0 0 0 1.11606e-10 0 0
CNIH 0 0 1.1135e-06 5.80052954703965e-07 0 0 0 0 0 0 0 0 0 1.10519e-06 0 0
CNIH2 0 0 7.91992e-07 5.5312667773377e-07 0 0 0 0 0 0 0 0 0 2.80823e-06 0 0
CNIH3 0 0 2.54947e-07 6.32755123706405e-07 0 0 0 0 0 0 0 0 0 7.82465e-07 0 0
CNIH4 0 0 8.5698e-07 7.77054726179225e-07 0 0 0 0 0 0 0 0 0 7.67557e-07 0 0
CNKSR1 0 0 3.21737e-06 2.54382584349702e-06 0 0 0 0 0 0 0 0 0 3.97723e-06 0 0
CNKSR3 0 0 2.95037e-06 1.71532068345827e-06 0 0 0 0 0 0 0 0 0 2.02803e-07 0 0
CNN1 0 0 1.73808e-06 7.28874983002025e-07 0 0 0 0 0 0 0 0 0 4.01483e-07 0 0
CNN2 0 0 2.54644e-08 7.84214333048855e-07 0 0 0 0 0 0 0 0 0 1.11574e-06 0 0
CNN3 0 0 2.20661e-06 7.0162617930067e-07 0 0 0 0 0 0 0 0 0 3.51306e-07 0 0
CNNM1 0 0 6.72845e-06 1.79573280646463e-06 0 0 0 0 0 0 0 0 0 1.1714e-05 0 0
CNNM2 0 0 8.56889e-06 1.58323378985647e-06 0 0 0 0 0 0 0 0 0 7.01539e-06 0 0
CNNM3 0 0 5.75027e-06 1.75010616826775e-06 0 0 0 0 0 0 0 0 0 1.6698e-05 0 0
CNNM4 0 0 7.97492e-06 1.17916377119358e-06 0 0 0 0 0 0 0 0 0 5.98777e-06 0 0
CNOT1 0 0 2.29621e-05 6.44576730871335e-06 1 0 2 1 1 0 0 0 0 1.11606e-10 0 0
CNOT10 0 0 3.6013e-06 2.10004932991344e-06 0 0 0 0 0 0 0 0 0 5.30153e-08 0 0
CNOT11 0 0 3.01626e-06 1.1254590235787e-06 0 0 0 0 0 0 0 0 0 6.75729e-06 0 0
CNOT2 0 0 2.37287e-06 1.95328179800388e-06 0 0 0 1 0 0 0 0 0 1.11606e-10 0 0
CNOT3 0 0 6.53953e-06 2.11370156523541e-06 0 0 2 2 0 2 0 0 0 5.46345e-06 0 0
CNOT4 0 0 3.48076e-06 1.94668454045465e-06 0 0 0 0 0 1 0 0 0 1.11606e-10 0 0
CNOT6 0 0 4.2233e-06 1.31423384898677e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNOT6L 0 0 4.46998e-06 1.3040039597449e-06 0 0 0 0 0 0 0 0 0 1.11606e-09 0 0
CNOT7 0 0 2.30901e-06 9.42053731926535e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNOT8 0 0 2.65891e-06 9.01674784468885e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNP 0 0 2.72125e-06 9.5388671763167e-07 0 0 0 0 0 0 0 0 0 2.8716e-06 0 0
CNPPD1 0 0 1.3667e-06 1.17764699837358e-06 0 0 0 0 0 0 0 0 0 1.21483e-06 0 0
CNPY1 0 0 1.04146e-10 2.34884434789592e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNPY2 0 0 1.52613e-06 7.28175644048575e-07 0 0 0 0 0 0 0 0 0 7.43183e-08 0 0
CNPY3 0 0 1.81115e-06 7.33638837749875e-07 0 0 0 0 0 0 0 0 0 1.27949e-06 0 0
CNPY4 0 0 1.64586e-06 9.3220013172544e-07 0 0 0 0 0 0 0 0 0 7.18985e-07 0 0
CNR1 0 0 1.83421e-06 6.77948549971935e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNR2 0 0 1.53178e-06 6.62284644906615e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNRIP1 0 0 3.20064e-08 4.53130691642009e-07 0 0 0 0 0 0 0 0 0 1.57442e-06 0 0
CNST 0 0 2.63063e-06 1.60243564282678e-06 0 1 0 0 0 0 0 0 0 1.7752e-06 0 0
CNTD1 0 0 1.04146e-10 9.3455986970195e-07 0 0 0 0 0 0 0 0 0 6.99924e-07 0 0
CNTD2 0 0 1.92979e-07 5.8490440450521e-07 0 0 0 0 0 0 0 0 0 6.31606e-06 0 0
CNTF 0 0 1.04146e-10 3.48584819733411e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNTFR 0 0 1.04146e-10 1.01423106280595e-06 0 0 0 0 0 0 0 0 0 3.69136e-06 0 0
CNTLN 0 0 1.04146e-10 3.93098624462368e-06 0 0 0 0 0 0 0 0 0 3.08805e-06 0 0
CNTN1 0 0 8.17798e-06 3.27951329497405e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNTN2 0 0 7.93605e-06 2.95326119915279e-06 0 0 0 0 0 0 0 0 0 7.67276e-06 0 0
CNTN3 0 0 6.62432e-06 2.6252433589229e-06 0 0 0 0 0 0 0 0 1 1.11606e-10 0 0
CNTN4 0 0 7.67551e-06 3.34783056258561e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNTN4-AS2 0 0 1.04146e-10 9.2909079208924e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNTN5 1 0 7.48156e-06 3.24023449309806e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNTN6 0 0 7.15995e-06 2.64867651618109e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNTNAP1 0 0 8.39473e-06 4.60478766048833e-06 0 0 0 0 0 0 0 0 0 1.71803e-05 0 0
CNTNAP2 0 0 7.29567e-06 3.28511682660839e-06 0 0 0 0 0 0 0 0 0 1.0389e-06 0 0
CNTNAP3 0 0 1.04146e-10 3.79015804932912e-06 0 0 0 0 0 0 0 0 0 3.76442e-06 0 0
CNTNAP3B 0 0 1.04146e-10 3.4299232318136e-06 0 0 0 0 0 0 0 0 0 2.42907e-07 0 0
CNTNAP4 0 0 8.05167e-08 2.89508461621344e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNTNAP5 0 0 6.8569e-06 3.59374927489657e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNTRL 0 0 1.04146e-10 6.90268924233495e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
CNTROB 0 0 1.04146e-10 2.86015657303053e-06 0 0 0 0 0 0 0 0 0 1.70375e-06 0 0
COA1 0 0 1.56041e-07 5.0171670936334e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COA3 0 0 1.05523e-06 4.22372339081021e-07 0 0 0 0 0 0 0 0 0 1.71035e-06 0 0
COA4 0 0 1.04146e-10 2.20359324716224e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COA5 0 0 1.04146e-10 2.07990993839416e-07 0 0 0 0 0 0 0 0 0 1.19882e-06 0 0
COA6 0 0 4.51512e-07 3.03830148429561e-07 0 0 0 0 0 0 0 0 0 8.34713e-07 0 0
COASY 0 0 4.45664e-06 1.51051973951493e-06 0 0 0 0 0 0 0 0 0 4.1819e-06 0 0
COBL 0 0 3.14883e-06 2.2938682583383e-06 0 0 0 0 1 0 0 0 0 8.59218e-07 0 0
COBLL1 0 0 4.10577e-06 2.23392861739036e-06 0 0 0 0 0 0 0 0 0 5.39724e-07 0 0
COCH 0 0 3.16369e-06 1.3727767939182e-06 0 0 0 1 0 0 0 0 0 1.06342e-06 0 0
COG1 0 0 6.04382e-06 2.28693179306659e-06 0 0 0 0 0 0 0 0 0 4.70524e-06 0 0
COG2 0 0 4.75174e-06 2.15135148326321e-06 0 0 0 0 0 0 0 0 0 9.11657e-07 0 0
COG3 0 0 5.53739e-06 2.24379522583767e-06 0 0 0 0 0 0 0 0 0 2.64459e-06 0 0
COG4 0 0 7.27785e-06 2.0033810177228e-06 0 0 0 0 0 0 0 0 0 2.54876e-06 0 0
COG5 0 0 4.52996e-06 2.49058936499008e-06 0 0 0 0 0 0 0 0 0 1.64474e-06 0 0
COG6 0 0 4.86549e-06 1.99607327674044e-06 0 0 0 0 0 0 0 0 0 1.70442e-06 0 0
COG7 0 0 3.41473e-06 2.15692838544779e-06 0 0 1 0 0 0 0 0 0 2.31567e-06 0 0
COG8 0 0 5.62835e-06 1.09770393192682e-06 0 0 0 0 0 0 0 0 0 6.44809e-06 0 0
COIL 0 0 2.37243e-06 1.2523157079462e-06 0 0 0 0 0 0 0 0 0 1.99442e-06 0 0
COL10A1 0 0 4.56562e-06 9.98721461842e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COL11A1 0 0 1.77128e-05 5.7861650456601e-06 0 0 1 0 0 0 0 0 0 1.11606e-10 0 0
COL11A2 0 0 1.70013e-05 7.0886235168209e-06 0 0 0 0 0 0 0 0 0 1.0092e-05 0 0
COL12A1 0 0 1.57611e-05 8.05525941168565e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COL13A1 0 0 7.17531e-06 2.65454711351249e-06 0 0 0 0 0 0 0 0 0 3.52182e-06 0 0
COL14A1 0 0 1.25848e-05 5.5792583941633e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COL15A1 0 0 7.86048e-06 3.51016461178909e-06 0 0 0 0 0 0 0 1 0 9.0578e-07 0 0
COL16A1 0 0 1.13222e-05 6.1549390298645e-06 0 0 0 0 1 0 0 0 0 7.09992e-06 0 0
COL17A1 0 0 8.78122e-06 5.52129624605895e-06 0 0 0 0 0 0 0 0 0 4.32873e-07 0 0
COL18A1 0 0 1.00747e-05 4.22290277476507e-06 0 0 0 1 0 0 0 0 0 3.05064e-05 0 0
COL18A1-AS1 0 0 1.04146e-10 1.17873148066244e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COL18A1-AS2 0 0 1.04146e-10 1.39362088945303e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COL19A1 0 0 1.04146e-10 4.11996548212391e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COL1A1 0 0 1.95898e-05 5.068934771328e-06 0 0 0 1 0 0 0 0 0 3.89625e-06 0 0
COL1A2 0 0 1.72748e-05 3.79611042399756e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COL20A1 0 0 4.32502e-06 3.66051638827424e-06 0 0 0 0 0 0 0 0 0 1.53264e-05 0 0
COL21A1 0 0 5.17741e-06 3.19765989263245e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COL22A1 0 0 3.67235e-06 5.94933049467405e-06 0 0 0 0 0 0 0 0 0 3.24741e-07 0 0
COL23A1 0 0 3.18092e-06 2.21695872339899e-06 0 0 0 1 0 0 0 0 0 5.2665e-06 0 0
COL24A1 0 0 8.01124e-07 5.28001361840175e-06 0 0 0 0 0 0 0 0 0 2.29531e-07 0 0
COL25A1 0 0 4.26497e-06 3.03229716976959e-06 0 0 0 0 0 1 0 0 0 1.11606e-10 0 0
COL27A1 0 0 1.04146e-10 5.45834225913295e-06 0 0 0 0 0 0 0 0 0 8.52213e-06 0 0
COL28A1 0 0 1.04146e-10 3.08625547190628e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COL2A1 0 0 1.93065e-05 5.07577164862385e-06 0 0 3 0 0 0 0 0 0 2.57071e-06 0 0
COL3A1 0 0 1.396e-05 5.10635013549915e-06 0 0 1 1 0 0 0 0 0 1.11606e-10 0 0
COL4A1 0 0 1.98576e-05 4.61291922008667e-06 0 0 2 0 0 0 0 0 0 8.63023e-07 0 1
COL4A2 0 0 1.90045e-05 4.50550251421165e-06 0 0 0 0 0 0 0 0 0 3.92517e-06 0 0
COL4A2-AS1 0 0 1.04146e-10 8.9205695940714e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COL4A3 0 0 1.39099e-05 4.58534809294264e-06 0 0 0 0 0 0 0 0 0 5.97856e-07 1 0
COL4A3BP 0 0 4.73721e-06 2.30956120436964e-06 3 0 4 0 0 0 0 0 0 5.17036e-06 0 1
COL4A4 0 0 1.04146e-10 3.68564188230826e-06 0 0 0 0 0 0 0 0 0 5.80298e-07 0 0
COL5A1 0 0 1.04146e-10 5.7319636163939e-06 0 0 0 0 0 0 0 0 0 1.13575e-05 0 0
COL5A2 0 0 1.45665e-05 4.74315753521858e-06 0 0 0 0 1 0 0 0 0 1.11606e-10 0 0
COL5A3 0 0 1.00817e-05 5.51417032514735e-06 0 0 0 0 0 1 0 0 0 4.5472e-06 0 0
COL6A1 0 0 7.31263e-06 3.56046791229599e-06 0 0 0 0 0 0 0 0 0 1.74808e-05 0 0
COL6A2 0 0 1.12754e-05 2.87892887293289e-06 0 0 0 0 0 0 0 1 0 1.74133e-05 0 0
COL6A3 0 0 1.96137e-05 6.4937321614699e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COL6A4P1 0 0 1.04146e-10 1.83439744751237e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COL6A4P2 0 0 1.04146e-10 1.0343626186999e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COL6A5 1 0 4.81132e-07 6.0237078113441e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COL6A6 0 0 6.48044e-06 5.02067865069035e-06 0 0 0 0 0 1 0 0 0 1.11606e-10 0 0
COL7A1 0 0 1.23055e-05 1.13310030626676e-05 0 0 0 1 0 0 0 0 0 2.5405e-05 0 0
COL8A1 0 0 5.01754e-06 1.04502970861576e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COL8A2 0 0 5.92664e-06 8.11829029839095e-07 0 0 0 0 0 0 0 0 0 4.05227e-06 0 0
COL9A1 0 0 9.72739e-06 3.31916834868947e-06 0 0 1 0 0 0 0 0 0 1.11606e-10 0 0
COL9A2 0 0 7.53225e-06 2.66895443758615e-06 0 0 0 0 0 0 0 0 0 4.05496e-06 0 0
COL9A3 0 0 7.11517e-06 3.24847716676673e-06 0 0 0 0 0 0 0 0 0 7.16536e-06 0 0
COLEC10 0 0 1.34594e-06 5.54405981426055e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COLEC11 0 0 2.42749e-06 8.5493844157528e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COLEC12 0 0 1.80135e-06 1.33369354063947e-06 0 0 0 0 1 0 0 0 0 3.47117e-07 0 0
COLGALT1 0 0 9.06594e-06 1.43800900938916e-06 0 0 0 0 0 0 0 0 0 6.31046e-06 0 1
COLGALT2 0 0 6.29965e-06 1.7649500571672e-06 0 0 0 0 0 0 0 0 0 3.05727e-06 0 0
COLQ 0 0 3.57422e-06 1.79308848378859e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COMMD1 0 0 9.11e-07 3.01050976827746e-07 0 0 0 0 0 0 0 0 0 1.04714e-06 0 0
COMMD10 0 0 1.50783e-06 5.24545283420715e-07 0 0 0 0 0 0 0 0 0 5.0374e-07 0 0
COMMD2 0 0 1.59988e-06 4.76313773218756e-07 0 0 0 0 0 0 0 0 0 1.37293e-06 0 0
COMMD3 0 0 1.14819e-06 7.0332142898127e-07 0 0 0 0 0 0 0 0 0 1.40166e-06 0 0
COMMD3-BMI1 0 0 2.43169e-06 1.52243590096126e-06 0 0 0 0 0 0 0 0 0 1.40166e-06 0 0
COMMD4 0 0 1.37041e-06 5.0429138576997e-07 0 0 0 0 0 0 0 0 0 3.49851e-07 0 0
COMMD5 0 0 1.09637e-06 4.82985550909193e-07 0 0 0 0 0 0 0 0 0 7.89397e-08 0 0
COMMD6 0 0 1.04146e-10 2.98877920369792e-07 0 0 0 0 0 0 0 0 0 6.42742e-07 0 0
COMMD7 0 0 4.9297e-07 7.91477859681825e-07 0 0 0 0 0 0 0 0 0 1.25267e-06 0 0
COMMD8 0 0 9.03718e-07 6.53604782558045e-07 0 0 0 0 0 0 0 0 0 6.77769e-07 0 0
COMMD9 0 0 1.71419e-06 5.00071480086525e-07 0 0 0 0 0 0 0 0 0 2.48899e-07 0 0
COMP 0 0 1.04146e-10 2.11882122163796e-06 0 0 0 0 0 0 0 0 0 2.13234e-05 0 0
COMT 0 0 2.79617e-06 5.6557377738327e-07 0 0 0 0 0 0 0 0 0 3.24062e-06 0 0
COMTD1 0 0 2.81484e-06 9.8015691649181e-07 0 0 0 0 0 0 0 0 0 7.15171e-06 0 0
COPA 0 0 1.33618e-05 3.70990718267759e-06 0 0 0 0 0 0 0 0 0 1.00091e-06 0 1
COPB1 0 0 1.04955e-05 2.6758140275961e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COPB2 0 0 6.02535e-06 2.54966121136431e-06 0 0 0 1 0 0 0 0 0 1.11606e-10 1 0
COPE 0 0 4.08883e-06 9.2360583593434e-07 0 0 0 0 0 0 0 0 0 4.78998e-06 0 0
COPG1 0 0 1.00193e-05 2.00731692931547e-06 0 0 0 0 0 0 0 0 0 1.61677e-07 0 0
COPRS 0 0 1.04146e-10 4.09562706611941e-07 0 0 0 0 0 0 0 0 0 1.45108e-06 0 0
COPS2 0 0 3.19215e-06 1.63471652216008e-06 1 0 0 0 1 0 0 0 0 3.37958e-07 0 0
COPS3 0 0 2.3525e-06 1.47794239320727e-06 0 0 0 0 0 0 0 0 0 3.60931e-07 0 0
COPS4 0 0 3.85495e-06 1.24146799715148e-06 0 0 0 0 0 0 0 0 0 5.50776e-07 0 0
COPS5 0 0 3.0004e-06 1.05099188363468e-06 0 0 0 0 0 0 0 0 0 4.61738e-07 0 0
COPS6 0 0 3.67428e-06 9.7983410602064e-07 0 0 0 0 0 0 0 0 0 1.81927e-06 0 0
COPS7A 0 0 2.20441e-06 9.4478128346636e-07 0 0 0 0 0 0 0 0 0 7.75856e-07 0 0
COPS7B 0 0 2.3715e-06 8.52286581390745e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
COPS8 0 0 6.43473e-07 6.28003072058745e-07 0 0 0 0 0 0 0 0 0 6.14539e-07 0 0
COPZ1 0 0 1.59726e-06 7.5816924034935e-07 0 0 0 0 0 0 0 0 0 1.37601e-07 0 0
COQ10A 0 0 1.90686e-06 9.0773976147111e-07 0 0 0 0 0 0 0 0 0 1.89984e-06 0 0
COQ10B 0 0 1.37047e-06 7.01732317346715e-07 0 0 0 0 0 0 0 0 0 1.22523e-06 0 0
COQ2 0 0 3.1407e-06 1.02404028793637e-06 0 0 0 0 0 0 0 0 0 4.1682e-06 0 0
COQ3 0 0 1.65556e-06 7.2157607209359e-07 0 0 0 0 0 0 0 0 0 6.67877e-07 1 0
COQ4 0 0 4.28556e-06 7.83503779552675e-07 0 0 0 0 0 0 0 0 0 2.36018e-06 0 0
COQ5 0 0 3.44074e-06 8.0275918367887e-07 0 0 0 0 0 0 0 0 0 1.51059e-06 0 0
COQ6 0 0 3.72627e-06 1.36659178041103e-06 0 0 0 0 0 0 0 0 0 1.97171e-06 0 0
COQ7 0 0 3.03882e-06 5.5219010383225e-07 0 0 0 0 0 0 0 0 0 8.06658e-07 0 0
COQ9 0 0 2.77306e-06 1.0049440734539e-06 0 0 0 0 0 0 0 0 0 9.05048e-07 0 0
